# AGH 过滤明细日志 - 生成于 2026-02-18 10:26:53.096248
# 总计过滤: 6039 条
================================================================================
[白名单] @@||ui.ads.microsoft.com^                # 被父域 [ads.microsoft.com] 覆盖
[黑名单] ||a43901.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43906.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43909.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43910.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43913.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43918.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43919.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43921.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43922.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43923.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43924.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43933.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43934.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43937.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43939.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43951.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43952.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43954.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43957.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43966.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43967.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43968.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43972.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43976.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43977.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43981.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43982.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43993.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43994.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43995.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43996.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a43999.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44000.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44022.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44023.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44031.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44036.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44043.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44050.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44051.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44055.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44057.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44058.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44090.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44093.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44094.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44095.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44096.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44097.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44102.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44105.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44107.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44111.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44112.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44113.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44116.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44119.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44120.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44121.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44122.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44125.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44127.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44128.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44130.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44131.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44134.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44135.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44137.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44138.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44143.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44145.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44147.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44148.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44155.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44156.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44157.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44171.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44172.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44177.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44178.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44179.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44182.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44183.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44184.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44190.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44193.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44195.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44200.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44201.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44203.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44205.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44211.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44213.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44214.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44222.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44224.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44227.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44230.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44232.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44233.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44241.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44246.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44251.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44263.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44267.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44269.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44270.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44271.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44272.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44273.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44274.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44275.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44277.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44281.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44287.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44289.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44293.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44300.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44301.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44304.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44305.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44306.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44307.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44308.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44309.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44310.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44311.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44313.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44314.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44315.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44316.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44320.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44321.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44322.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44325.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44329.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44332.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44342.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44344.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44347.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44352.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44354.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44356.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44357.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44358.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44359.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44363.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a44364.actonservice.com^               # 被父域 [actonservice.com] 覆盖
